nquest,Y
813349,30630.677162
813379,27863.113855
813493,13278.326408
813513,19017.021047
813686,58564.075082
813713,31174.505556
813729,19747.991261
813818,8400.0
813912,46755.656971
813932,16005.497922
813952,37036.652815
814027,15651.559269
814098,141366.52815
814103,273078.98983
814136,10561.070856
814466,37568.735067
814532,162325.25815
814546,25483.720029
814586,69511.524058
814735,24000.0
814738,13220.0
814889,38605.497922
815135,29891.632038
815136,30776.846782
815192,42738.002047
815291,31458.644504
815403,32921.153404
815411,40721.668389
815415,25360.988632
815416,48365.87525
815465,15400.0
815511,17510.995845
815523,27074.896114
815896,30203.665282
815960,50202.166667
816001,59956.034922
816029,27995.665282
816139,3600.0
816196,25622.297757
816249,22801.878953
816383,13480.0
816433,25601.893223
816585,0.0
816781,9115.2554431
816816,23278.609039
816827,40947.987075
816839,38887.800651
816847,76125.081768
816897,41007.426384
816919,24005.635807
817160,12800.0
817180,35800.0
817204,12714.0
817276,20730.631636
817402,42260.946348
817480,26378.284853
817487,52926.210056
817675,11000.0
817742,7000.0
817747,22918.326408
817749,23426.890554
817842,7800.0
817905,31170.7402
817967,16800.0
818057,21713.454107
818064,19538.114867
818290,12200.0
818345,64034.453766
818425,49877.351672
818426,22460.945857
818640,24800.0
819010,43017.313612
819031,16908.346658
819125,18300.0
819127,35205.810149
819156,7807.5658007
819168,15962.117931
819330,6157.1324979
819350,40925.748207
819433,8952.1991689
819517,41443.798178
819575,91804.100058
819626,27770.30563
819653,37702.137277
819664,14422.987534
819693,21236.652815
819831,25952.949419
819972,19694.739217
820115,4800.0
820171,22911.698692
820465,66454.979223
820606,44962.3002
820675,20447.311202
820697,37689.755026
820707,38329.660098
820718,13593.782484
820847,41233.458576
820966,27191.834167
821008,38656.811864
821020,38141.063799
821170,58122.678813
821350,58014.661126
821387,28040.318097
821489,9100.0
821713,17482.967287
821727,36692.385988
821770,30692.33744
821789,27633.063285
821841,27603.665282
821844,23300.91632
821854,24258.326408
822033,25086.569707
822191,41326.623823
822266,30485.295519
822398,30250.276542
822408,45385.975067
822497,17291.005328
822530,24836.652815
822826,24010.995845
823046,24651.318477
823053,9951.5172013
823250,65086.832994
823258,54014.687433
823338,86426.134806
823488,51722.980958
823506,0.0
823524,22264.530369
823767,18979.598795
823963,64350.285919
823993,27743.983378
824236,11320.0
824302,14628.0
824338,47579.875337
824574,3000.0
824637,34981.332093
824724,64739.793774
824730,20300.0
824734,24905.56981
824735,29323.292423
824808,45687.289009
824824,66021.258633
824887,45014.298753
824891,24671.991689
825078,100288.6924
825172,19007.330563
825184,23269.958446
825849,14160.0
825889,42070.328246
825977,29841.417681
826006,23811.161314
826115,29503.665282
826118,39629.240859
826132,15103.665282
826234,16036.652815
826242,6103.6652815
826248,78441.188633
826266,40105.681031
826307,21287.670984
826347,33611.185394
826362,31964.497922
826427,18159.958446
826456,37633.445872
826565,11536.028806
826687,89821.167572
826744,66199.454732
827006,22077.477588
827036,20951.313941
827146,8829.3222522
827188,22925.373692
827386,17185.656971
827447,6503.6652815
827457,53319.916891
827578,18625.656971
827615,10202.199169
827639,28234.658975
827647,43285.479655
827847,19892.230088
828121,14914.747777
828184,7800.0
850013,35214.661126
850016,41105.452564
850030,53277.244171
851025,31013.711923
851151,28366.987534
851172,78885.672586
851493,50574.419376
851504,20292.945979
851514,22050.366528
851627,39960.589905
851672,24266.169791
851693,13310.995845
851699,16009.163204
851703,39968.540765
851846,25618.326408
851865,34221.991689
851874,21607.330563
851937,63373.30563
851968,30146.611261
851982,14800.0
852021,35617.70415
852058,29044.525937
852070,27295.25711
852074,19336.652815
852115,47780.122182
852120,45586.143492
852130,26073.30563
852134,0.0
852140,39200.0
852204,20764.074583
852283,15203.665282
852304,6400.0
852321,46683.138307
852330,5.0035182506
852332,9900.0
852554,20779.886893
852573,24956.897669
852574,43747.571775
852595,11900.0
852658,9269.6
852762,73636.171174
853073,41395.758705
853175,11700.0
853279,21601.695496
853296,12481.303051
853318,18600.0
853352,26019.473707
853354,37768.843338
853565,30318.326408
853569,24791.632038
853617,41295.29732
853765,27577.607739
853801,34114.971456
853849,13556.493767
853854,10460.0
853875,20513.338312
853911,105072.64427
854058,89698.010674
854070,25936.652815
854074,41805.630056
854078,10695.497922
854081,45344.611462
854108,39116.389479
854112,29426.895409
854163,40812.625537
854188,32278.326408
854197,16124.661126
854223,20306.00283
854306,41283.819054
854346,20003.665282
854352,11407.84921
854385,13834.814001
854393,15608.249159
854406,15207.330563
854435,39001.466113
854460,21000.0
854501,19003.665282
854534,32229.322252
854535,12500.0
854554,12800.0
854559,42429.322252
854592,15150.0
854593,6150.0
854714,17855.656971
854730,38738.753582
854762,10850.0
854858,25001.991689
854862,54063.206092
854970,16311.481301
855004,24612.723093
855035,27587.447372
855088,10405.87283
855111,75966.814046
855135,48119.916891
855181,49852.805309
855238,39888.82779
855259,54179.485989
855268,19653.665282
855295,17733.656971
855308,37085.322252
855344,43610.995845
855371,18364.661126
855376,62534.228023
855396,40220.234063
855402,30832.783007
855417,15170.0
855468,19614.661126
855534,28549.322252
855681,26136.652815
855685,19223.82433
855780,16028.106998
855790,46310.193459
855792,47591.632038
855809,19105.326408
855839,53112.862609
855991,70593.119276
856128,18935.306513
856134,16600.0
856150,30944.517525
856177,45111.672809
856218,31432.823494
856297,148824.84
856322,12815.975067
856327,17107.058416
856328,25318.326408
856363,19562.309786
856374,41249.355313
856430,22444.467473
856674,75376.701863
856688,41939.007737
856708,54166.063852
856731,82228.181093
856759,32711.772614
856963,16586.611261
857044,12618.247624
857107,37931.549218
857172,31716.881216
857273,29155.114544
857353,31996.20809
857398,92611.757931
857466,37579.107603
857467,22585.019311
857514,21414.661126
857521,15100.0
857549,11902.143535
857621,21211.0
857670,24231.465821
857679,69541.62435
857718,31495.757451
857741,13000.0
857856,15018.326408
857914,13045.497922
858214,3000.0
858238,24811.568226
858353,23524.637262
858445,4800.8883757
858474,46829.45134
858481,29241.757647
858534,34007.330563
858712,13921.991689
858735,23622.268834
858811,56396.328481
859244,34358.326408
859261,213438.37186
859293,26087.217458
859321,80237.021892
859360,21600.0
859449,36518.326408
859456,51463.764607
859459,75658.276138
859507,17800.0
859573,7001.8326408
859587,25737.7524
859588,8200.0
859592,75652.083986
859597,36337.659146
859611,63474.970394
859616,17618.143144
859696,5400.0
859908,24429.322252
859913,8200.0
859920,23403.665282
859946,12886.634296
859993,60739.656971
860092,115786.62473
860095,55036.652815
860127,72723.787095
860164,18040.318097
860182,23461.377524
860328,14600.0
860353,17100.0
860381,32640.0
860525,41656.573372
860573,18008.548095
860684,29942.632038
860688,84351.590484
860704,42729.90011
860726,22674.8382
860757,29500.0
860780,16000.0
860783,16300.0
860787,8887.0
860799,28703.665282
860820,23462.309786
860826,30801.313941
860900,23138.243299
860929,22849.364281
860940,72440.781242
860963,6128.984388
860977,10805.447156
860985,104478.6279
861061,74897.655878
861065,44198.895107
861272,19000.0
861452,16357.0
861471,31407.330563
861502,26908.571053
861508,6500.0
861578,19100.0
861581,37031.054693
861584,31401.836637
861731,21800.0
861752,10660.0
861850,25980.0
861949,46805.308482
861954,22694.697344
861992,24460.224828
862003,26886.134116
862007,8651.0
862012,46393.792685
862062,24807.330563
862075,27255.468831
862080,53368.884399
862146,32641.832641
862150,40018.695316
862168,33096.103192
862302,40700.0
862303,20450.0
862314,30804.156907
862358,10400.0
862416,24000.0
862424,24766.907141
862455,47248.214253
862462,24018.326408
862466,6003.6652815
862503,63300.986327
862583,49269.221012
862590,49040.318097
862604,37830.636194
862789,14511.665282
862824,15200.0
862826,15000.0
862853,26872.268232
862877,15310.995845
862939,80152.157158
863078,77309.958446
863087,15700.0
863099,17802.932225
863223,20169.163204
863239,56606.356784
863308,60254.190268
863331,26018.326408
863333,13650.0
863387,68465.670725
863397,86845.790652
863402,73860.326886
863430,48020.144595
863447,43089.960501
863451,31010.243081
863458,38299.332675
863542,10406.597507
863575,20531.701686
863673,70014.661126
863684,67821.189837
863863,60926.713906
864040,98198.549108
864120,38095.884188
864133,54053.387303
864138,7257.2037364
864156,32038.059932
864213,23503.214751
864395,9125.6569707
864441,23869.322252
864452,31636.652815
864456,61102.048989
864457,25263.941592
864458,27418.326408
864473,33503.665282
864477,128060.35375
864482,21214.613319
864754,14304.116031
864809,71553.044594
865142,32516.059361
865155,17506.147744
865192,8450.0
865202,35281.002487
865323,39560.340387
865357,22004.215074
865481,25661.832641
865483,11005.982151
865491,9800.0
865494,22244.568974
865498,23888.665282
865500,26507.122126
865504,18446.492221
865515,10800.0
865680,28217.705596
865764,15331.959359
865780,40226.829205
865806,57874.247487
865882,63954.525887
866028,48516.205979
866035,16905.108337
866041,15906.493767
866071,69776.984517
866106,32169.640349
866220,21456.991729
866382,19212.828485
866386,33460.003439
866387,40300.0
866452,19210.779985
866489,9091.5658441
866507,47870.369632
866541,19003.580811
866855,24667.697091
866960,30022.762883
866985,14280.0
867003,59010.380441
867008,18960.0
867019,19200.0
867025,12841.250891
867090,14402.38451
867104,25507.415409
867114,7563.6652815
867201,24975.324765
867205,46743.899596
867275,23014.661126
867318,13112.622535
867344,94068.896547
867373,36345.612329
867433,10203.665282
867462,110162.44612
867498,34357.809502
867505,15640.395252
867522,19500.0
867653,26322.881762
867674,11003.665282
867686,28570.615162
867784,66229.795788
867799,38200.009376
867801,32342.960822
867914,16900.0
867925,24432.972013
867929,22310.995845
867993,25880.636194
868013,20675.633409
868093,24000.0
868098,49514.661126
868165,35525.656971
868231,20005.763384
868264,36732.987534
868280,8400.0
868283,28856.134082
868294,10000.0
868337,25202.3735
868406,42036.652815
868456,48712.314463
868463,40259.965186
868474,45436.772828
868478,46271.039091
868483,33428.109238
868489,16306.020273
868500,11400.0
868504,26805.275822
868505,31200.0
868564,3600.0
868583,41999.927353
868697,27069.470098
868805,49321.494778
868843,17919.132495
869003,31137.835817
869006,38846.747599
869019,0.0
869021,25043.314476
869022,22216.493767
869023,18165.744877
869042,17807.875017
869043,45115.494701
871009,4800.0
871078,11720.0
871085,62809.958446
871090,34019.322252
871145,12010.317158
871191,111044.92197
871218,14500.0
871237,18844.008002
871242,18029.388542
871268,9501.257287
871272,3024.5166664
871273,41930.898256
871320,56365.068989
871385,16262.882545
871395,36986.714249
871412,45944.216368
871440,52485.497922
871442,17771.991689
871461,51638.783872
871470,53355.764304
871517,16704.911516
871521,29545.816019
871533,15010.995845
871572,26865.48
871580,27200.0
871610,16036.652815
871617,18062.875576
871618,16004.999553
871631,20216.926491
871634,22704.949855
871642,9002.2213712
871695,9600.0
871697,74920.145627
871747,12180.0
871798,10287.338371
871807,11351.832641
871811,25343.475962
871886,15107.330563
871892,16010.995845
871903,26014.661126
872005,31226.652815
872027,9610.7355363
872065,21441.587577
872073,38592.719301
872077,73391.480963
872082,29705.527294
872107,16856.0
872112,53375.714797
872122,6900.2199169
872125,75102.932225
872133,38901.832641
872161,14036.652815
872166,8701.8326408
872190,34552.482923
872192,24250.636194
872199,42054.979223
872217,28341.632038
872228,11407.330563
872229,74083.264076
872233,16843.983378
872261,31036.652815
872306,52988.70855
872312,17456.964035
872357,73275.449199
872367,5400.0
872377,19802.932225
872385,10000.0
872407,20257.68612
872413,21937.689189
872417,26632.187704
872422,43703.654672
872432,52854.979223
872433,18030.008881
872434,22001.83697
872443,20623.30563
872450,54721.239786
872555,34529.119891
872556,31613.254841
872572,22970.841808
872583,31595.656971
872602,85936.662192
872619,25166.127239
872633,5913.535978
872646,15000.0
872661,42875.201172
872698,9600.0
872702,8400.0
872710,13698.326408
872732,27966.453418
872747,52414.661126
872748,47838.083307
872750,34197.134941
872781,34100.0
872794,12808.613741
872795,12050.0
872847,20018.625265
872919,11300.0
872924,14003.665282
872930,38876.737801
872935,15230.180523
872951,147414.97922
872963,102262.57771
873011,38830.555137
873023,27162.325145
873037,6509.1632038
873042,27009.163204
873043,14007.330563
873048,19012.828485
873052,27316.729912
873072,15218.326408
873073,23023.82433
873133,18855.364183
873157,14302.168075
873158,18130.631381
873166,63700.162344
873194,36529.079433
873202,54391.350074
873207,22826.998132
873221,31992.108475
873224,24475.207334
873231,15050.0
873232,25691.062608
873243,27918.558402
873260,30749.583127
873272,27023.067903
873275,53437.366637
873279,36851.70344
873280,52196.799606
873281,21994.123442
873282,29923.488895
873286,18468.526105
873287,25756.817424
873299,22906.047715
873337,18074.911477
873380,33457.010507
873390,18466.047715
873399,15201.726394
873401,32166.03756
873402,15605.583992
873457,15902.245803
873490,28766.815666
873491,58402.23101
873559,0.0
873588,17806.293164
873597,21558.326408
873607,22182.562749
873674,35468.244913
873772,21459.215403
873788,23210.665282
873791,21201.466113
873809,71605.177851
873811,16920.0
873859,19525.625303
874026,41649.727246
874111,15616.493767
874115,2900.0
874134,1330.0
874152,5260.0
874157,10750.0
874163,24190.0
874168,11790.0
874213,24901.649377
874225,4203.6652815
874249,32311.333873
874274,19200.0
874278,16805.160628
874294,21002.253759
874312,0.0
874323,35639.757843
874325,50117.289009
874330,54642.623325
874347,37546.963084
874350,13621.687268
874375,92895.340897
874376,17735.037881
874392,38071.512417
874404,5800.99988
874514,56569.549633
874515,63010.995845
874517,45755.620924
874545,42357.352687
874556,11297.817893
874587,17760.0
874593,30022.898133
874597,0.0
874607,17007.330563
874612,13071.665282
874631,19014.326408
874670,15002.199169
874681,38685.187621
874704,22557.820989
874705,49947.197737
874717,29012.620376
874745,10000.0
874756,43600.0
874761,23215.394182
874777,10923.82433
874791,20525.656971
874877,36780.636194
874891,41000.441846
874947,29654.979223
874961,51581.041613
875011,51021.991689
875017,12660.0
875020,28801.784461
875027,35965.656971
875028,25901.785857
875044,14800.0
875088,30883.681636
875095,43109.731375
875096,46631.333875
875100,32723.09511
875126,41687.374042
875139,38614.31166
875154,27112.828485
875184,27077.639029
875206,45877.77524
875211,14600.0
875214,50321.347924
875217,26039.521874
875221,7013.7448057
875224,47852.400963
875280,35592.740544
875281,11205.131394
875293,68084.85456
875326,11970.989473
875336,20294.071862
875341,21993.665282
875365,28319.391936
875382,19810.995845
875415,24326.449049
875426,49797.64866
875431,34402.161888
875436,17310.028448
875439,26081.070278
875449,30000.0
875452,25409.955175
875514,21638.07832
875523,17910.366528
875527,39875.072165
875528,25091.309786
875539,17803.298753
875542,18385.494771
875548,33205.526016
875557,24043.656971
875562,36896.290181
875568,37809.958446
875573,39518.861261
875577,28135.424119
875582,7930.0
875585,79619.359052
875602,26740.318097
875606,33275.923353
875623,5603.2987534
875635,59255.511987
875649,128419.91689
875654,36138.756526
875658,18041.784053
875668,32408.326408
875679,94955.386447
875686,45417.617222
875726,18008.047431
875731,10803.082349
875737,9117.0072783
875758,34015.781332
875765,15916.08919
875817,46549.445389
875851,1187.7527465
875855,54934.013394
875909,61824.903972
875914,34077.4943
875920,9600.0
875967,14768.326408
875969,19810.995845
875976,1807.330563
875977,19718.326408
876017,26616.493767
876018,10259.163204
876020,26495.573459
876023,18597.157742
876037,9350.0
876042,22418.326408
876052,14650.007331
876069,16338.149188
876079,50933.880868
876093,45021.995354
876104,7007.330563
876105,17984.301475
876108,16518.326408
876109,21762.309786
876115,56077.328953
876125,42346.611261
876127,40153.94104
876218,8062.1580287
876272,34620.298965
876314,23656.942514
876364,14007.179068
876383,25502.951142
876388,15461.498069
876391,20157.330563
876444,43341.335804
876523,80078.247627
876542,40193.681556
876551,8705.0789596
876562,50724.795894
876571,15200.0
876577,50963.497215
876581,35618.756386
876587,47177.710435
876624,16809.89626
876632,22808.430148
876649,23886.731124
876651,15600.0
876666,32505.63235
876694,40821.60695
876701,36191.632038
876703,25701.590484
876726,13018.326408
876729,15807.330563
876730,11012.828485
876786,74006.288387
876799,40071.452815
876806,46517.341464
876810,27409.958446
876820,19036.652815
876833,15646.618216
877001,21479.163204
877017,26886.932225
877064,67033.853741
877083,31791.632038
877100,68487.809875
877138,38280.916215
877241,61467.285388
877267,28428.288519
877279,57138.673599
877285,51935.797487
877407,6157.0
877473,28636.52985
877487,62631.950135
877553,13707.247455
877612,58177.889771
877621,36788.032815
877653,45169.001323
877662,42295.935666
877697,38253.578486
877751,26039.97722
877752,31123.82433
877753,12854.82433
877784,15971.305691
877789,44697.561472
877828,33500.833973
877868,19501.914101
877908,17678.100176
878002,12210.995845
878007,65679.775694
878011,28429.329583
878019,17503.665282
878021,9093.7543336
878022,33054.979223
878039,45234.991381
878049,20486.434448
878065,19040.725107
878074,24626.98722
878094,21783.080618
878103,19000.0
878117,14015.512861
878120,17709.163204
878121,18511.453937
878142,18002.268146
878154,28768.326408
878157,51411.572349
878173,37328.284853
878182,34801.649377
878194,43021.531787
878197,27118.326408
878218,24120.95429
878238,25401.415963
878281,13702.168197
878292,56000.0
878295,36732.609278
878309,58134.510539
878316,130639.2807
878324,37738.246232
878503,12600.0
878506,72593.294408
878510,30923.30563
878513,49625.656971
878517,37800.0
878518,40392.836293
878552,66227.748313
878572,11103.027654
878573,20563.17918
878617,131647.70545
878648,13159.163204
878684,32893.20429
878727,36622.347606
878738,21807.939993
878739,14323.865678
878750,28456.569707
878751,36033.597627
878777,13005.355347
878790,0.0
878811,56753.435621
878831,53660.099247
878834,42784.301475
878848,60211.723975
878869,26740.0
878873,38598.806884
878874,28891.640566
878883,13922.932225
878966,5200.0
879018,10501.832641
879023,29219.967915
879052,30359.996322
879066,30001.704018
879069,8412.0
879152,21010.78156
879192,17541.991689
879229,38415.33362
879235,49903.180968
879257,52775.234581
879275,28523.538988
879302,28612.856192
879319,50881.640776
879391,7807.330563
879422,10550.0
879449,46026.274619
879470,16200.0
879484,39447.64866
879487,31589.452549
879494,14653.665282
879503,25035.656971
879507,8000.0
879509,22944.958446
879523,33527.708497
879543,19924.78833
879552,16697.771715
879563,23057.636129
879565,37493.301074
879568,2540.8917839
879591,14688.585542
879620,18644.322252
879667,16155.945981
879681,25794.82586
879743,16805.542713
879817,12703.665282
879832,14481.887949
879837,6040.0
879844,54644.917366
879861,18838.266198
879883,13814.838808
879931,8064.764866
879943,66818.132839
879946,28034.661126
879951,48807.130258
879958,74262.309786
880003,52336.061276
880040,20818.326408
880066,48215.627979
880072,73875.600526
880167,59232.492276
880173,46074.090712
880181,69927.936276
880182,19321.991689
880186,19118.326408
880207,25506.532511
880243,17825.629757
880244,16222.264067
880252,26763.5003
880264,40034.630683
880267,9601.3660229
880268,46264.210458
880271,37296.22447
880279,23012.10584
880291,106561.10057
880357,40924.984174
880375,25225.727778
880398,16010.910178
880408,19480.887539
880425,29010.995845
880427,28223.82433
880431,69760.059788
880457,25329.322252
880458,14005.497922
880459,25005.279597
880564,10116.325917
880581,21002.284598
880827,46002.565697
880849,23730.704314
880861,32926.31181
880865,43651.313941
880884,223785.30758
880893,37096.422427
880898,21297.433154
880911,76725.950491
880912,125585.09278
880948,24350.231498
880978,74120.524773
881023,43981.480557
881028,47635.553231
881029,47000.159048
881059,11830.0
881072,8203.4443043
881095,0.0
881188,64202.011582
881195,9492.9322252
881209,7100.0
881263,31005.485141
881281,19814.13821
881284,18411.586415
881293,36851.313941
881302,46115.401977
881304,14751.97867
881330,47007.330563
881335,43829.931525
881368,18015.798716
881375,12609.290016
881382,54222.333086
881391,13200.0
881421,24000.0
881448,22133.954386
881475,25843.326408
881480,10165.656971
881527,12810.995845
881537,12500.995845
881544,25545.975067
881550,15218.326408
881552,23615.656971
881554,21618.326408
881561,19400.0
881566,17551.590484
881587,22023.580909
881601,64469.576368
881611,33365.701371
881642,300.0
881671,16363.665282
881676,15051.313941
881677,37358.644504
881680,47415.69377
881683,13303.665282
881686,24218.326408
881700,40732.987534
881758,26000.0
881760,12840.0
881765,41005.16716
881785,36007.330563
881809,28201.935243
881817,49767.548792
881821,28809.862854
881832,20818.454255
881857,24266.207221
881884,41367.893865
881934,78104.763788
881982,22906.751257
881983,15670.065404
882007,16345.925718
882019,43596.152108
882048,13500.0
882052,26470.0
882053,26578.77772
882057,28214.478645
882059,12340.0
882062,37751.531711
882066,25203.08673
882067,24851.228334
882078,31069.145118
882091,22506.069925
882096,16380.972035
882106,19009.755625
882109,10000.0
882114,28706.889058
882117,61203.476138
882127,14000.0
882139,51068.243586
882143,6800.0
882159,14702.932225
882162,18403.665282
882171,38925.948866
882179,14518.326408
882203,26518.326408
882211,40636.652815
882216,17053.665282
882286,26808.249458
882304,10000.0
882307,13201.539856
882314,10000.0
882340,17700.0
882393,1.7545398418
882420,32881.352935
882449,12260.0
882470,15901.721237
882497,30636.652815
882515,7300.0
882537,79723.863509
882556,61368.587949
882557,36387.170895
882561,34287.87692
882573,32949.25853
882578,71471.881689
882582,17697.729487
882585,34009.675814
882593,18100.0
882618,31301.537215
882622,16188.0
882635,22601.585514
882652,6000.0
882653,23600.0
882654,27046.592099
882667,31400.745372
882675,30061.219911
882723,28410.995845
882739,15256.0
882745,25050.318097
882807,23754.979223
882862,7900.0
882925,18961.54893
882926,66720.929703
882927,43813.869376
882962,12600.0
882973,4900.0
882978,23609.213522
883014,15850.0
883018,11000.0
883110,24200.0
883134,29900.0
883157,37180.0
883182,15005.405458
883188,76479.72313
883225,26243.934116
883228,86535.269059
883322,77725.025754
883329,5427.3276537
883343,33275.936578
883356,34468.437924
883382,38320.431787
883392,45232.987534
883403,25045.816019
883417,44025.656971
883469,11468.326408
883500,23600.0
883518,52130.530234
883588,21668.326408
883629,19043.987044
883642,32310.995845
883712,42430.623163
883728,43792.029075
883742,12827.645221
883754,67530.453416
883762,15505.314658
883763,14001.832641
883787,28708.326408
883789,46212.228374
883799,23908.72337
883800,7002.5656971
883833,38988.928788
883853,17852.125573
883854,12327.489611
883886,144876.60805
883890,23201.590484
883892,59474.385188
883894,20058.644504
883910,27492.488006
883912,34058.644504
883969,28069.101489
883988,24080.056316
883990,45223.855986
884032,10208.063619
884033,18670.578761
884038,9950.0672212
884053,26313.045298
884101,29556.710728
884117,11007.147299
884122,18821.493767
884232,30285.876156
884251,47466.45215
884260,22100.0
884269,13001.500867
884279,18000.0
884294,18700.0
884337,30236.940619
884409,15580.432445
884416,22537.950808
884418,32219.335276
884439,11475.563839
884440,34706.199075
884503,37214.888731
884537,12000.0
884570,10203.665282
884677,17719.023343
884678,21725.854076
884680,32507.330563
884685,50174.75416
884707,11802.091172
884717,18816.493767
884794,60196.063005
884802,54839.553373
884867,3836.0366528
884879,41635.57053
884927,16300.0
884932,42726.773496
884945,11004.338352
884968,18022.13521
884972,50528.981859
884983,18612.828485
885014,3600.0
885025,15600.0
885037,54473.30563
885040,6050.4110095
885045,46937.720732
885047,34636.285345
885062,6000.0
885077,12614.702956
885318,43525.38574
885327,24714.661126
885342,75842.366401
885353,65303.600418
885434,25838.326408
885504,73834.020178
885505,16598.330563
885551,7053.8271717
885580,18125.86905
885584,14005.072841
885596,16005.423543
885625,26654.03181
885633,15000.0
885634,34292.524821
885639,47976.101184
885646,69843.23112
885661,54843.983378
885693,27436.652815
885697,20814.661126
885698,14560.995845
885709,119126.02423
885802,4000.0
885803,15654.979223
885811,19064.661126
885822,35652.210729
885835,44440.818836
885865,16125.86445
885868,68991.97183
885878,53740.760711
886112,20752.488878
886151,9305.0
886202,25233.629946
886226,41640.940338
886233,6802.9322252
886234,26911.832641
886273,24054.399377
886302,18885.979223
886325,23705.656971
886328,44932.644504
886342,34300.0
886347,51269.111047
886367,14322.927498
886419,13505.497922
886427,143218.32641
886443,221199.4649
886457,48526.84066
886529,11250.0
886533,21736.286966
886581,31462.1602
886603,39817.351292
886604,32620.25639
886606,29560.053484
886629,5200.0
886636,29581.101395
886656,21607.216585
886662,14394.979223
886698,15856.860295
886721,33608.731487
886741,21440.0
886748,64918.243299
886782,34600.0
886789,29195.29732
886797,54729.595956
886817,14320.223277
886822,29780.027692
886851,51446.611261
886887,49196.652929
886915,28100.0
886918,27361.24813
886923,46277.614085
887021,32957.184851
887092,17816.493767
887122,20000.0
887130,31748.984926
887244,30218.326408
887332,12068.326408
887357,13035.305477
887372,21657.46991
887377,20972.229379
887388,26453.238814
887397,8035.695829
887498,84036.332367
887562,115496.61126
887611,35303.444539
887614,7200.0
887639,17332.987534
887650,12275.786507
887655,20049.649936
887667,14176.701284
887679,26956.828831
887700,54252.036913
887722,45881.983845
887734,50221.991689
887736,45833.680191
887738,18053.731371
887755,18427.590676
887762,21803.665282
887770,34218.326408
887773,45322.289009
887782,18414.661126
887787,32225.656971
887801,77790.687528
887821,177587.81785
887859,28609.958446
887863,38332.288601
887915,32427.966413
887964,23607.512015
888073,42749.565031
888110,1200.0
888112,15000.0
888122,21000.078346
888142,9720.0
888178,12000.0
888185,99205.019887
888292,6003.6652815
888297,18010.995845
888304,13501.748333
888363,26695.29732
888377,34800.0
888390,9750.0
888404,20318.326408
888413,40021.498259
888425,41152.230262
888436,17709.818402
888451,33640.936367
888452,49004.990587
888455,73434.530268
888515,18579.693635
888606,50485.881015
888623,24076.486598
888678,63130.956891
888692,13735.995845
888695,35984.978449
888729,1500.0
888747,13000.0
888748,54545.565809
888772,70998.500975
888773,47482.596597
888778,27310.606863
888779,26667.365403
888782,10000.0
888786,15566.230979
888787,12810.497922
888843,33724.746948
888848,46321.866685
888861,11074.661126
888864,13044.843046
888873,12600.0
888989,9003.6652815
888997,18002.932225
889014,46168.072735
889047,23118.612833
889109,25410.995845
889121,7050.0
889169,70932.337896
889172,28501.942599
889173,28836.134116
889192,30827.192183
889199,19002.32673
889202,20800.0
889213,42816.539395
889251,55927.970456
889292,14602.588263
889294,32443.413976
889348,32436.652815
889377,50807.330563
889378,20909.874165
889392,33226.856232
889402,61218.326408
889403,11406.075266
889407,70017.375894
889497,40727.489611
889512,20674.326408
889537,9180.0
889576,17345.587492
889577,13201.315177
889583,56170.405566
889587,27376.513922
889618,24589.892325
889623,61932.504402
889706,36091.632038
889709,28811.253515
889710,32913.332115
889711,14800.0
889714,9600.0
889715,27214.661126
889719,27305.497922
889720,11569.059464
889721,71739.084038
889722,45760.848528
889724,54077.523997
889725,33074.708124
889726,31409.15521
889727,12028.222668
889728,15035.998189
889729,30753.419979
889738,12607.330563
889739,44607.664275
889740,12000.0
889753,26918.326408
890008,10801.373508
890030,0.0
890055,36405.497922
890101,24356.01019
890123,13475.789841
890162,22218.730944
890231,33000.0
890259,10822.601291
890419,133867.08524
890532,57051.832641
890573,21000.0
890579,12888.0
890862,63127.097716
890869,0.0
890871,9600.0
890880,23805.211839
890910,40750.995845
890913,15100.0
890916,21000.0
890963,63639.363737
890970,47736.801515
891013,20300.0
891023,22282.987534
891027,11600.0
891031,4800.0
891062,20870.419173
891065,18705.217613
891073,31000.0
891082,14401.0
891161,10200.0
891214,23888.950394
891270,24373.30563
891317,83233.195011
891320,19750.0
891415,11400.0
891435,39923.708986
891447,26887.482443
891510,24653.226022
891676,15400.0
891688,11445.205191
891692,26723.55495
891724,29250.285919
891727,15116.652815
891733,76948.166431
891793,41954.979223
891827,10800.0
891835,33632.987534
891837,11824.398338
891872,27458.593704
891877,11600.0
891882,21110.995845
891938,70718.572266
891947,16350.0
891970,32800.111587
891992,5746.0
892071,18618.326408
892072,4200.0
892076,84545.37776
892093,9600.0
892110,22576.493767
892127,8719.7501835
892132,12300.107991
892173,25821.991689
892181,25597.82433
892193,63388.083468
892220,11797.832641
892221,23572.792268
892225,38961.821683
892230,39609.66595
892238,36418.063619
892336,28586.996132
892371,11990.978441
892378,30594.951887
892390,43435.794864
892396,41205.881733
892407,12647.329051
892428,21649.636981
892467,38821.555239
892610,32759.038726
892640,41942.988448
892670,15637.486122
892676,82183.264076
892684,31318.183255
892703,20805.164518
892710,40408.363207
892725,4800.0
892736,22280.0
892737,9360.0
892739,6000.0
892745,18406.060944
892838,24396.052231
892877,12357.381352
892881,42015.571456
892884,26710.40409
892887,36645.56523
892890,20010.548257
892894,27023.20926
892895,58265.17603
892925,37488.123589
