nquest,nord,Y
710606,1,22286.72871
710606,2,15600.0
710905,1,7800.0
711014,1,18727.797178
711014,2,10660.0
711022,1,15398.13445
711022,2,13000.0
711153,1,15984.87762
711153,2,7800.0
711312,1,34682.586048
711312,2,61500.0
711467,1,6509.8081603
711467,2,22000.0
711611,1,14300.0
711645,1,28056.710741
711645,2,7540.0
711660,1,31705.277685
711660,2,9750.0
712022,1,21345.29969
712141,1,23362.084458
712141,2,44000.0
712148,1,13658.602685
712148,2,9300.0
712219,1,18462.904028
712236,1,23712.904028
712244,1,5201.2904028
712610,1,7644.0
712723,1,11876.06494
712823,1,41850.758441
712823,2,18850.0
712869,1,13404.301343
712878,1,52730.109398
712878,2,7000.0
712910,1,19642.83159
712910,2,24000.0
713044,1,17850.0
713134,1,32327.272679
713247,1,11955.809676
713303,1,15579.442679
713303,2,19500.0
713319,1,14557.74358
713328,1,6000.0
713359,1,8500.0
713400,1,13438.898175
713700,1,34695.636563
713700,2,18000.0
713802,1,16070.380459
713811,1,18068.686561
713811,2,16250.0
713837,1,24016.530929
713837,2,12200.0
713844,1,25913.169268
713851,1,18935.197296
713851,2,19000.0
713854,1,22603.808433
713873,1,31407.327825
713873,2,26000.0
714021,1,19060.218796
714029,1,15043.013426
714238,1,8459.2076561
714238,2,15600.0
714238,3,15340.0
714416,1,15988.602685
714430,1,30164.156527
714437,1,19250.61418
714437,3,9000.0
714538,1,59081.725509
714622,1,-1733.316761
714622,2,18200.0
714734,1,10000.0
714734,2,22000.0
714811,1,17225.808055
714820,1,10938.712083
714828,1,39177.769265
714828,2,25740.0
714833,1,13500.0
714854,1,7943.0134256
715014,2,2610.0
715065,1,24810.70306
715065,2,50605.235125
715469,1,27197.063162
715499,1,29089.308716
715572,1,26124.90427
715782,1,11803.892686
715782,2,7930.0
715821,1,18133.602604
715821,2,10400.0
715847,1,16489.992532
715847,2,10400.0
715865,1,27109.835516
715865,2,11700.0
715872,1,17197.255136
715879,1,31709.121806
715879,2,25000.0
715880,1,30946.821404
716023,1,17000.0
716023,3,9000.0
716023,4,9000.0
716105,1,21833.044459
716204,1,36888.0
716305,2,10710.0
716500,1,5.417147556
716500,2,2000.0
716507,1,25076.525802
716512,1,31293.998126
716512,2,19000.0
716834,1,24516.996212
716849,1,3900.0
716849,2,17000.0
716908,1,33302.408667
716908,2,1000.0
716937,1,26938.712083
716937,2,23000.0
716937,3,3500.0
717014,1,28474.704478
717242,1,48503.504592
717242,2,5882.3529412
717242,3,4000.0
717242,4,14000.0
717311,1,16165.484833
717311,2,16000.0
717312,2,10600.0
717312,3,6600.0
717312,4,6600.0
717312,5,400.0
717312,6,400.0
717316,1,7500.0
717316,2,10000.0
717317,1,8000.0
717317,2,20600.0
717331,1,129.04027693
717331,2,14560.0
717409,1,28146.514611
717409,2,20000.0
717409,3,1200.0
717414,1,36183.604404
717414,2,800.0
717605,2,13000.0
717669,1,19397.014344
717801,1,18600.0
717801,3,9000.0
717804,1,5443.0134256
717804,2,17000.0
717809,1,7200.0
717834,1,6896.0218796
717858,1,3308.0504621
717858,2,17000.0
717871,1,18340.0
717900,1,43490.554812
717900,2,18000.0
717900,4,2000.0
718006,1,43211.459971
718115,1,19078.388861
718115,2,6500.0
718115,3,17000.0
718506,1,43342.515314
718600,1,145951.57783
718600,2,35000.0
718624,1,16958.320329
718674,1,69360.39218
718674,2,70000.0
718674,3,15000.0
718764,1,8522.4867703
718764,2,29900.0
718764,3,20000.0
718764,4,9000.0
718772,1,63113.323164
718772,2,50000.0
718772,3,31200.0
718832,1,22719.210244
718832,2,28000.0
719025,1,5512.9040277
719025,2,16000.0
719334,1,18823.377496
719358,1,31167.943644
719528,1,8500.0
719571,1,25021.256061
719571,2,15000.0
719606,1,16306.882148
719611,1,19075.897998
719611,2,11700.0
719611,3,10400.0
719615,1,21603.15942
719656,4,20000.0
719666,1,7205.8540992
719763,1,18800.0
719763,2,10400.0
719763,3,18200.0
719763,4,6080.0
719801,1,16051.616111
719801,2,6500.0
719801,3,10000.0
719810,1,30868.821481
719810,3,12000.0
719840,1,15660.218796
719840,2,9000.0
719840,4,1800.0
719940,1,16013.257007
719963,1,22812.700066
719963,2,24000.0
720009,1,12675.067128
720110,1,15244.410741
720110,2,3510.0
720117,1,58651.632614
720117,2,68200.0
720138,1,23731.598663
720139,1,17041.350535
720139,2,18200.0
720157,1,11500.0
720161,1,6500.0
720163,1,25600.0
720209,1,28817.20537
720209,2,10000.0
720209,3,1200.0
720256,1,7200.0
720256,2,19000.0
720312,1,11759.149675
720312,2,8000.0
720416,1,21430.109398
720566,1,34.410740515
720566,2,20500.0
720603,2,4000.0
720634,1,22196.058386
720784,1,13500.0
720883,1,15600.0
720883,2,13000.0
720889,1,11716.624194
721201,1,58701.09398
721521,1,8481.7255087
721521,2,18200.0
721521,4,9000.0
721548,1,18004.301343
721548,2,4000.0
721631,1,15646.405029
721717,1,33660.218796
721717,2,13000.0
721747,1,43598.955737
721747,2,12220.0
721777,1,35729.040277
721777,2,18000.0
721843,1,22441.531571
721843,2,9880.0
721862,1,34311.834907
721871,1,25361.276692
721871,2,20000.0
721871,3,300.0
722116,1,14034.410741
722116,2,10000.0
722139,1,7842.0537026
722141,1,18101.147049
722141,2,6200.0
722259,1,22651.616111
722259,2,11700.0
722310,1,58277.424166
722310,2,11700.0
722324,1,34474.838056
722331,1,29869.159618
722331,2,16250.0
722353,1,23573.122824
722353,2,2600.0
722353,3,7000.0
722365,1,34700.755842
722365,3,2000.0
722378,1,20468.251851
722378,2,15600.0
722447,1,20800.0
722518,1,35189.090266
722518,2,30500.0
722518,4,450.0
722601,1,35287.47176
722608,1,14134.410741
722608,2,6600.0
722720,1,64605.188627
722720,2,24310.0
722743,1,10384.47065
722743,2,15600.0
722875,1,24848.947287
722875,2,22000.0
723200,1,14773.122824
723200,2,5850.0
723207,1,11849.339034
723207,2,12000.0
723480,1,8318.0805539
723504,1,23815.067128
723504,2,16800.0
723507,1,23945.094907
723507,2,14300.0
723536,1,25753.954838
723536,2,11700.0
723629,1,37495.146788
723666,1,26629.089994
723666,2,26650.0
723986,1,16424.013426
723986,2,19500.0
724042,1,30857.462513
724103,1,17535.066913
724132,1,22204.124684
724132,2,2064.0
724132,3,4864.0
724209,1,2063.4969314
724209,2,15000.0
724211,1,13206.965808
724213,1,22831.053391
724307,1,6017.3662474
724307,2,11700.0
724307,3,6000.0
724353,1,16517.20537
724509,1,16157.610133
724523,1,3000.0
724543,1,50599.717933
724543,2,22000.0
724543,3,6000.0
724543,4,4000.0
724635,1,20004.334876
724636,1,6011.7360804
724636,2,8450.0
724708,1,14000.0
724818,1,24047.840879
724818,2,18000.0
724899,1,21535.779127
724899,2,64484.0
724926,1,18093.304446
724926,2,23400.0
725236,1,19604.410741
725509,1,10224.834907
725509,2,15340.0
725619,1,-441.3973149
725619,2,13000.0
725701,1,13520.0
725716,1,25015.067128
725716,2,19000.0
725726,1,6950.0
725801,1,49194.231539
725801,2,14100.0
725902,1,23204.20025
726146,1,27109.412804
726146,2,10400.0
726234,1,36933.720016
726234,2,20800.0
726234,3,12000.0
726553,1,35286.026851
726553,2,15000.0
726563,1,28312.904028
726568,1,32208.602685
726568,2,13000.0
726811,1,11685.490776
726823,1,8870.0
726906,1,3600.0
726932,1,12368.602685
727001,1,23220.437592
727001,2,23000.0
727009,1,24445.917453
727039,1,87272.207528
727039,2,2000.0
727138,1,24973.013426
727138,2,11700.0
727160,1,24042.621305
727170,1,45144.327603
727171,1,17843.013426
727267,1,21925.808055
727318,1,17205.01392
727402,1,4886.0268513
727402,2,12480.0
727473,1,5015.0671282
727473,2,14300.0
727477,1,68.82148103
727477,2,16000.0
727520,1,13530.0
727537,1,8491.8349067
727537,2,6240.0
727604,1,14686.026851
727650,1,4800.0
727825,1,2401.506
727825,2,10500.0
727842,1,12748.646249
727922,1,43820.673829
728148,1,110379.12636
728160,1,58155.914676
728306,1,45387.120831
728306,2,20100.0
728493,1,58085.321305
728547,1,79867.335585
728547,2,13000.0
729412,1,17918.821481
729412,2,3000.0
729507,1,20047.438669
730312,1,18827.855893
730312,2,7800.0
730333,1,21456.938891
730333,2,900.0
730402,1,30516.161108
730402,2,60000.0
730430,1,14453.336648
730430,2,12100.0
730756,1,29188.471774
730756,2,20150.0
730807,1,19600.0
730807,2,4000.0
730876,1,21400.0
730901,1,24610.278705
730901,2,18690.0
730901,3,14000.0
730939,1,20278.013426
731178,1,23385.897483
731178,2,21000.0
731178,3,16000.0
731344,1,25307.742417
731344,2,13780.0
731660,1,14115.592698
731810,1,39877.902625
731827,1,25.808055386
731827,2,10596.713452
732013,1,4961.0790644
732013,2,16000.0
732343,1,24162.98537
732343,3,7000.0
732369,1,14221.506713
732369,2,24000.0
732371,1,19218.821481
732371,2,7150.0
732466,1,15162.66511
732466,2,7800.0
732511,1,24616.255655
732511,3,3900.0
732601,1,97501.450094
732601,2,29411.764706
733049,1,8459.6874808
733049,2,15000.0
733072,1,19922.008497
733072,2,17000.0
733216,1,10800.0
733216,2,6000.0
733351,1,12917.20537
733351,2,21320.0
733351,3,400.0
733363,1,34835.639888
733363,2,19500.0
733605,1,31467.717498
733606,1,13972.053703
733612,1,29731.298337
733612,2,9100.0
733612,3,11000.0
733713,1,4800.0
733755,1,20935.50472
733755,2,16000.0
733759,1,13900.0
733811,1,15006.882148
734107,1,30051.616111
734107,2,20000.0
734115,1,21737.175285
734115,2,6500.0
734141,1,12540.0
734143,1,30281.76219
734143,2,9100.0
734148,1,33074.85897
734148,2,40000.0
734160,1,18649.51292
734205,1,15217.20537
734210,1,24536.026851
734210,2,6500.0
734264,1,14340.656388
734264,2,15795.0
734419,1,16064.883572
734833,1,17742.740875
734969,1,20337.642962
734969,2,18200.0
735005,1,4800.0
735009,1,21406.013426
735143,1,33448.408748
735143,2,11000.0
735143,3,15000.0
735401,1,45539.399541
735401,2,21600.0
735436,1,15283.466022
735538,1,19040.157724
735621,1,26217.471726
735621,2,19000.0
735659,1,39651.576829
735659,2,22000.0
735677,1,23057.803742
735969,1,25283.013426
735969,2,7800.0
736010,1,4229.0054318
736010,2,22000.0
736011,1,18162.3642
736011,2,12740.0
736011,3,5460.0
736034,1,15615.868257
736034,2,6000.0
736034,3,6000.0
736034,4,6000.0
736037,1,10785.0
736206,1,32817.20537
736212,1,24627.971156
736212,2,22100.0
736214,1,14210.218796
736476,1,106350.57185
736579,1,25508.602685
736627,1,21060.218796
736627,3,4800.0
736627,4,11000.0
736703,1,4800.0
736703,2,13000.0
736722,1,15300.0
736739,1,14000.0
736753,1,22829.040277
736754,1,29154.848332
736801,1,4800.0
736828,1,4417.2053703
736828,2,14300.0
736828,3,2400.0
736831,1,41380.338316
736831,2,13000.0
736831,3,19400.0
736862,1,4200.0
736862,2,7400.0
736917,1,23176.313854
736917,2,28000.0
736935,1,44729.040277
736935,2,20000.0
736939,1,24827.424166
736957,1,43973.147682
736957,2,2800.0
737312,1,50607.797825
737312,2,28000.0
737343,1,20751.884455
737349,1,29973.008153
737349,2,15670.0
737349,3,14000.0
737401,1,40178.065639
737406,1,30008.602685
737406,2,11400.0
737420,1,64039.510003
737420,2,2400.0
737531,1,34791.225077
737531,2,40000.0
737902,1,21515.484833
737939,1,3600.0
800003,1,22758.700859
800003,2,18500.0
800010,1,16888.981745
800010,2,4100.0
800013,1,6000.0
800013,2,24000.0
800029,1,3612.0327966
800029,2,2400.0
800029,3,2400.0
800040,1,28102.597516
800040,2,22000.0
800041,1,20008.602685
800106,1,5300.0
800135,1,29208.602685
800180,1,12090.0
800183,1,17455.613591
800184,1,22230.109398
800243,1,20260.218796
800260,1,20301.09398
800274,1,29017.20537
800308,1,15356.440121
800416,1,2404.3013426
800464,1,26483.990878
800464,2,22000.0
800483,1,24086.621129
800569,1,23573.038284
800571,1,30984.520138
800571,2,11908.0
800702,1,30814.608949
800702,2,15000.0
800705,1,53373.042944
800832,1,15972.708093
800884,1,9000.0
800901,1,18602.849316
800901,3,3680.0
800937,1,18971.102429
800999,1,17808.602685
800999,2,10000.0
801010,1,6451.6161108
801010,2,9100.0
801028,1,2000.0
801104,1,13980.57392
801104,2,10800.0
801202,1,19639.456308
801202,2,8000.0
801221,1,24900.651416
801221,2,18000.0
801221,3,12000.0
801255,1,30522.187959
801279,1,12143.013426
801279,2,20000.0
801380,1,2412.9040277
801380,2,10400.0
801448,1,55243.23024
801448,2,19000.0
801486,1,6103.2322215
801486,2,18000.0
801541,1,3900.0
801541,5,200.0
801541,6,130.0
801543,1,4972.0537026
801543,2,15600.0
801801,1,10411.533394
801801,2,6240.0
801803,1,18443.664588
801803,2,9100.0
801803,3,10000.0
801806,1,19105.536584
801806,3,10000.0
801813,1,5.1668505762
801813,2,17000.0
801813,3,6500.0
801875,1,26675.376093
801875,2,1500.0
801878,1,25455.057185
801878,2,500.0
801878,3,8000.0
801892,1,17819.774276
801894,1,10800.0
801899,1,14004.301343
801908,1,8021.5067128
801908,2,23400.0
801955,1,16814.211412
801966,1,30856.526534
801972,1,19513.011653
801986,1,9655.8080554
802001,1,20512.904028
802001,3,9600.0
802038,1,61739.01856
802038,2,37870.0
802038,3,12000.0
802223,1,2400.0
802223,2,13000.0
802253,1,12481.484816
802261,1,25730.204064
802326,1,12003.275116
802332,1,6018.0656388
802332,2,19200.0
802332,3,7200.0
802349,1,20.363025669
802349,2,7200.0
802349,3,18000.0
802444,1,20043.013426
802451,1,12025.808055
802451,2,7700.0
802475,1,11210.0
802480,1,24246.013426
802480,2,16900.0
802595,1,53011.401544
802595,2,6500.0
802675,1,14450.593237
802675,2,55000.0
802895,1,21613.422519
802905,1,23610.218796
802914,1,19493.890648
802914,2,22000.0
803055,1,27564.301497
803101,1,22534.545769
803200,1,20379.03081
803205,1,28549.629636
803205,2,18600.0
803205,3,16500.0
803483,1,37115.406409
803501,1,27067.20537
803501,3,5000.0
803526,1,4200.0
803526,2,8400.0
803566,1,21600.0
803566,2,10000.0
803570,1,13000.0
803661,1,44044.433476
803736,1,15843.013426
803736,2,9600.0
804040,1,7314.4107405
804040,2,13000.0
804163,1,26880.905661
804163,2,6650.0
804172,1,31633.025879
804172,2,22100.0
804203,1,10907.36497
804203,2,12500.0
804209,1,4331.924342
804209,2,21000.0
804210,1,22341.729842
804214,1,60947.236126
804214,2,49000.0
804222,1,14843.095693
804324,1,23380.971108
804457,1,18340.0
804495,1,9340.0
804515,1,20297.935007
804534,1,20997.779173
804534,2,19000.0
804536,1,19353.977454
804547,1,24200.0
804547,2,5850.0
804631,1,25940.402769
804720,1,22700.0
804825,1,27903.48273
804825,2,28100.0
804880,1,6600.0
804928,1,13130.0
804962,1,25074.661328
804966,1,26483.232222
805100,1,62743.313962
805100,2,10000.0
805154,1,15600.0
805179,1,11940.0
805189,1,11058.712083
805227,1,39678.928853
805230,1,10000.0
805264,1,55408.272288
805264,2,25000.0
805330,1,15432.690203
805330,3,14000.0
805435,1,6370.0
805449,1,23544.103954
805475,1,-743.0069618
805475,2,2700.0
805475,3,16000.0
805524,1,20821.807957
805524,3,12500.0
805556,1,13464.301343
805664,1,48408.010788
805664,2,2275.0
805719,1,15592.287707
805932,1,4246.8356241
805932,2,2800.0
805932,3,16000.0
805981,1,34634.693935
806088,1,16028.463102
806088,2,19000.0
806096,1,31186.026851
806096,2,12000.0
806223,1,23197.861758
806223,2,7000.0
806282,1,19886.026851
806289,1,11126.026851
806289,2,14950.0
806339,1,32832.430373
806339,2,7800.0
806430,1,27808.605747
806430,2,20800.0
806430,3,20000.0
806443,1,4869.1474347
806443,2,20000.0
806447,1,7221.5924916
806447,2,14300.0
806473,1,28263.676805
806473,2,16000.0
806473,3,8000.0
806532,1,14971.374915
806532,2,9620.0
806540,1,36335.50472
806540,2,18850.0
806557,1,18467.20537
806560,1,18169.403522
806563,1,27970.295301
806563,2,22000.0
806583,1,6938.7369416
806583,2,6500.0
806586,1,27621.506713
806601,1,4641.3770697
806601,2,19500.0
806629,1,24081.176329
806650,1,18410.705874
806650,2,22000.0
806700,1,14823.013426
806983,1,19348.630455
806983,2,7800.0
806993,1,10308.602685
806993,2,9100.0
807054,1,4200.0
807054,2,6000.0
807054,4,300.0
807066,1,32255.917453
807066,2,14300.0
807142,1,48699.99438
807142,2,19500.0
807142,4,28600.0
807142,5,2500.0
807146,1,26064.095207
807146,2,28000.0
807146,3,3700.0
807165,1,49828.742824
807165,2,15600.0
807255,1,13060.218796
807255,2,16000.0
807255,5,6500.0
807289,1,42526.103484
807289,2,56000.0
807303,1,84439.471875
807303,2,28600.0
807303,3,5100.0
807404,1,13460.0
807441,1,47964.994939
807441,2,20400.0
807466,1,12908.821481
807538,1,11668.776129
807538,2,45500.0
807625,1,23498.49288
807849,1,12560.0
807962,1,14693.013426
808122,1,14575.808055
808169,1,8831.8034447
808169,2,9360.0
808169,3,14000.0
808182,1,7804.2204303
808182,2,10595.0
808310,1,2473.1228236
808310,2,10800.0
808313,1,7223.4138439
808313,2,5600.0
808314,1,6464.7698808
808314,2,8800.0
808314,3,7600.0
808316,1,4884.4107405
808316,2,14500.0
808318,1,21788.269141
808318,2,9600.0
808379,1,31922.134256
808379,2,3952.0
808379,3,13000.0
808450,1,51926.377781
808712,1,25155.430373
809233,1,42.657144961
809233,2,20000.0
809233,3,18000.0
809254,1,43.013425644
809254,2,18000.0
809268,1,16736.670336
809285,1,52306.000657
809382,1,15803.23487
809446,1,25244.451616
809446,2,7800.0
809488,1,22707.374655
809628,1,24948.328061
809644,1,32376.504475
809644,2,18200.0
809644,3,13000.0
809835,1,28184.410741
809835,2,10400.0
809897,1,22234.410741
809897,2,14800.0
809897,3,8000.0
809918,1,28580.187012
809918,2,19000.0
810042,1,23660.731322
810099,1,8437.9412654
810099,2,6110.0
810104,1,7843.0134256
810104,2,7280.0
810122,1,12655.917453
810122,2,7000.0
810150,1,22025.808055
810150,2,3224.0
810161,2,10790.0
810161,4,7000.0
810180,1,9051.6161108
810180,2,7800.0
810183,1,2974.678954
810183,2,11400.0
810183,4,10400.0
810778,1,9611.5105232
810778,2,20800.0
810818,1,43430.109398
810835,1,30321.618109
810835,2,18200.0
810855,1,16012.904028
811035,1,23679.416111
811035,2,19370.0
811075,1,10030.109398
811075,2,10400.0
811158,1,22995.731202
811158,2,15900.0
811239,1,9600.0
811239,2,10800.0
811294,1,10021.506713
811294,3,19500.0
811447,1,32105.002476
811447,2,23000.0
811447,4,6000.0
811506,1,17116.389608
811506,3,6500.0
811573,1,15754.856935
811784,1,15272.053703
811793,1,15129.793114
811793,2,19000.0
811793,3,9000.0
811794,1,17923.393261
811807,1,19589.858311
811952,1,16010.323222
811991,1,12610.555855
812006,1,10228.267537
812015,1,81042.553659
812035,1,25601.668092
812035,2,9750.0
812043,1,24817.893398
812043,2,30000.0
812121,1,15567.5773
812121,2,18000.0
812147,1,25554.848332
812147,2,20000.0
812450,1,13550.0
812567,1,8034.0
812628,1,31638.821481
812628,2,7000.0
812794,1,15271.486468
812794,2,14000.0
812849,1,4868.821481
812849,2,13000.0
812849,3,13000.0
812889,1,12173.177571
812889,2,24000.0
812896,1,16500.0
813026,1,32005.524533
813026,2,24000.0
813109,1,24851.665828
813109,2,19680.0
813135,1,11625.1825
813135,2,28000.0
813135,4,11700.0
813141,1,11686.026851
813141,2,11440.0
813246,1,9000.0
813283,1,29099.60788
813283,2,19500.0
813298,1,7525.4776578
813298,2,16000.0
813323,1,24518.29935
813349,1,34389.259073
813355,1,42855.917453
813379,1,11346.930879
813379,2,17914.0
813493,1,16917.20537
813513,1,18523.858247
813513,2,18000.0
813686,1,51345.971156
813713,1,35909.387192
813729,1,19663.451017
813768,1,16929.040277
813818,1,9900.0
813829,2,12704.0
813829,3,10800.0
813888,1,25096.792637
813893,1,16508.602685
813912,1,23021.506713
813912,2,4300.0
813912,3,6630.0
813932,1,13024.947787
813952,1,21051.616111
814027,1,15479.922032
814098,1,115202.18796
814102,1,25431.25288
814103,1,213646.94172
814136,1,8043.0134256
814136,2,9750.0
814264,1,95.800438488
814264,2,35000.0
814448,1,29787.120831
814448,2,26000.0
814466,1,34364.107405
814468,1,38287.577704
814532,1,126598.47789
814532,2,19500.0
814546,1,25065.97428
814586,1,44911.939477
814586,2,29900.0
814735,1,25800.0
814738,1,3000.0
814738,2,6000.0
814868,1,26441.211871
814868,2,21000.0
814889,1,10008.886574
814889,2,18000.0
815015,1,19939.306189
815135,1,-20000.0
815136,1,34400.0
815136,3,13000.0
815147,1,27672.053703
815147,4,9100.0
815192,1,12661.696243
815192,2,24000.0
815291,1,18474.241662
815291,2,20000.0
815403,1,21769.035305
815403,2,12480.0
815411,1,14910.967216
815411,2,11700.0
815415,1,23749.449652
815416,1,28720.318056
815416,2,12350.0
815465,1,22537.642962
815465,2,8400.0
815511,1,12743.013426
815523,1,33103.281939
815857,1,26821.531571
815857,2,21600.0
815896,1,19272.053703
815896,2,10400.0
815896,3,9000.0
815960,1,27424.015536
815960,2,14000.0
816001,1,30191.944414
816001,2,26000.0
816001,3,8000.0
816029,1,8725.4375918
816029,2,18200.0
816082,1,14500.0
816139,1,8400.0
816196,1,23309.535788
816213,1,28800.0
816213,2,17420.0
816249,1,10800.0
816249,3,9500.0
816249,5,950.0
816315,1,17800.0
816383,1,6000.0
816433,1,4800.0
816433,2,15500.0
816433,3,4200.0
816585,1,-600.0
816781,1,7815.2023758
816816,1,12881.336659
816827,1,57405.289903
816827,2,18000.0
816839,1,9683.0521992
816839,3,13000.0
816847,1,20497.357656
816847,2,24000.0
816847,3,13000.0
816847,4,5000.0
816897,1,5422.6691538
816897,2,20000.0
816897,3,7000.0
816919,2,20000.0
817160,1,5400.0
817160,2,6000.0
817180,1,19457.077776
817180,4,9126.0
817204,2,10257.0
817248,1,31137.0714
817276,1,25286.026851
817281,1,10929.040277
817281,2,19500.0
817281,3,18200.0
817281,4,18000.0
817303,1,12050.0
817402,1,21398.830292
817402,2,3510.0
817480,1,16942.621305
817480,2,11050.0
817487,1,29959.174533
817487,2,2730.0
817487,3,22000.0
817534,1,19208.481268
817675,1,9200.0
817706,1,17163.240575
817742,2,7000.0
817747,1,32346.026851
817749,1,27459.232299
817763,1,5812.9040277
817815,1,21612.904028
817842,2,7800.0
817886,1,4210.3490012
817886,2,7200.0
817905,1,16427.531236
817905,2,17000.0
817967,1,12000.0
817967,2,7800.0
818057,1,498.41007763
818057,2,9000.0
818064,1,19497.714453
818113,1,4819.5049643
818113,2,8840.0
818290,2,10000.0
818345,1,47068.717899
818345,2,6227.0
818345,3,3600.0
818425,1,27211.502641
818425,2,19500.0
818426,1,21415.067128
818435,1,14137.313872
818435,2,7800.0
818640,1,19600.0
818869,1,62000.0
818869,3,15000.0
819010,1,67437.73033
819031,1,18251.616111
819125,1,10500.0
819127,1,17908.602685
819127,2,5850.0
819156,1,7800.0
819168,1,3641.2928886
819168,2,14300.0
819330,1,15262.780554
819349,1,57905.502564
819349,2,15600.0
819350,1,26633.843703
819350,2,13000.0
819350,3,8450.0
819433,1,6676.9549718
819453,1,24847.090251
819453,2,3614.0
819453,4,1800.0
819456,1,12878.966867
819456,2,25000.0
819456,3,10000.0
819465,1,34654.105282
819465,2,20000.0
819511,1,25.808055386
819511,2,8000.0
819517,1,16230.339683
819517,2,18000.0
819575,1,60482.383251
819575,5,1800.0
819626,1,21511.09398
819626,2,6370.0
819653,1,19663.85093
819653,2,15600.0
819653,3,8320.0
819664,1,14896.616111
819693,1,4900.0
819693,2,9500.0
819727,1,15755.131903
819831,1,33226.854948
819831,2,20000.0
819849,1,14471.093135
819972,1,17833.787703
819972,2,13000.0
819972,3,2400.0
820063,1,27525.808055
820115,1,6000.0
820171,1,21700.0
820465,1,26821.506713
820465,2,19500.0
820465,3,18000.0
820474,1,12260.0
820593,1,20033.14433
820606,1,14082.020587
820606,2,30250.0
820645,1,14728.159938
820675,1,2777.6429621
820675,2,21000.0
820697,1,17500.431713
820697,2,14000.0
820707,1,24107.533564
820707,3,10500.0
820718,1,16828.667592
820837,1,34289.083073
820847,1,25445.246198
820847,2,15800.0
820966,1,24519.988776
820966,2,1500.0
821008,1,36589.259073
821020,1,32858.930879
821170,1,43633.085927
821170,2,15600.0
821206,1,20388.928055
821350,1,27434.410741
821350,2,18000.0
821387,1,19098.821481
821489,1,7938.6026851
821675,1,17334.410741
821675,2,17000.0
821692,1,15975.706955
821713,1,13067.043611
821727,1,27276.549361
821727,2,18000.0
821770,1,19187.669683
821789,1,11915.63152
821789,2,14400.0
821841,1,11858.206946
821841,2,20000.0
821844,1,16443.013426
821852,1,6683.0134256
821852,2,10000.0
821854,1,26095.808055
821854,2,6024.0
821998,1,17834.410741
822019,1,6017.2053703
822019,2,26500.0
822019,3,15000.0
822033,1,12697.108716
822033,2,24300.0
822123,1,29494.557257
822123,2,20000.0
822151,1,18215.067128
822166,1,17252.71009
822166,2,15600.0
822166,3,10000.0
822191,1,9525.1299551
822191,2,32500.0
822266,1,14827.633941
822266,2,6604.0
822266,3,8000.0
822398,1,18128.574166
822398,2,6500.0
822408,1,17751.616111
822408,2,6110.0
822408,3,13000.0
822419,1,15506.324166
822419,2,21320.0
822497,1,15834.410741
822530,1,6568.821481
822530,2,10000.0
822536,1,19314.625851
822536,2,4000.0
822589,1,22825.917453
822614,1,33287.120831
822614,2,17000.0
822678,1,15310.253889
822694,1,23518.821481
822776,1,29286.026851
822776,2,15000.0
822826,1,16506.882148
822826,2,9000.0
823046,1,23880.740403
823053,1,10155.57101
823250,1,17151.604565
823250,2,21700.0
823250,3,12000.0
823258,1,13435.424874
823258,2,26430.0
823327,1,25852.098339
823338,1,84751.564823
823338,2,2632.0
823488,1,23116.721647
823488,3,19900.0
823488,4,20000.0
823488,5,18500.0
823524,1,27160.218796
823767,1,20407.254476
823957,1,27562.532222
823957,2,34388.0
823963,1,26693.292131
823963,2,33200.0
823963,3,650.0
823993,1,21760.218796
824120,1,12869.040277
824120,2,10790.0
824236,1,6941.0
824302,1,13905.0
824338,1,40030.526851
824338,2,21340.0
824345,1,116646.1926
824574,1,7000.0
824637,1,19788.21481
824637,2,16900.0
824663,1,5000.0
824663,2,3240.0
824671,2,18000.0
824695,1,11184.304881
824718,1,24013.270819
824724,1,27736.573841
824724,2,17550.0
824724,3,28500.0
824725,1,22824.087518
824725,2,10500.0
824730,1,20305.161611
824734,1,20146.02188
824734,2,200.0
824734,3,200.0
824735,1,39772.508055
824761,1,3600.0
824761,2,14000.0
824808,1,21574.148603
824808,2,18000.0
824824,1,32219.190563
824824,2,1100.0
824887,1,16373.477877
824887,2,12000.0
824887,3,8450.0
824891,1,10736.026851
824891,2,8450.0
825078,1,53983.025005
825078,2,50000.0
825172,1,16017.20537
825184,1,20308.602685
825189,1,28200.0
825849,1,9860.0
825849,2,5400.0
825889,1,4828.1231096
825889,2,22000.0
825977,1,4847.3147682
825977,2,19000.0
825977,3,8400.0
826006,1,4243.0134256
826006,2,12000.0
826006,4,9200.0
826006,5,6500.0
826115,1,23364.645761
826115,3,10000.0
826118,1,16995.520819
826118,2,18000.0
826132,1,13900.0
826234,1,11034.410741
826242,1,8908.6026851
826248,1,40232.921028
826248,2,17160.0
826266,1,28220.137592
826266,2,10920.0
826307,1,22092.202612
826347,1,29553.511634
826362,1,9011.9983991
826362,3,13000.0
826362,4,9100.0
826427,1,18890.707436
826427,2,16900.0
826456,1,42083.941679
826565,1,22457.803002
826687,1,68080.012037
826687,2,17400.0
826744,1,22606.551475
826744,2,15000.0
826892,1,23430.078642
826892,2,21000.0
827006,1,22970.508804
827036,1,19507.533564
827046,1,18894.465901
827046,2,5824.0
827146,1,10493.528421
827188,1,21162.103838
827345,1,21573.364143
827369,1,22089.616154
827369,2,15000.0
827386,1,7280.0
827398,1,12600.0
